id	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec
83	0	0	65.8	344.4	576.1	667.2	636.2	480.9	186.6	7.7	0	0
83.1	0	0	64.86	344.78	576.27	667.34	636.34	481.13	186.32	7.59	0	0
83.2	0	0	63.92	345.16	576.44	667.48	636.48	481.36	186.04	7.48	0	0
83.3	0	0	62.98	345.54	576.61	667.62	636.62	481.59	185.76	7.37	0	0
83.4	0	0	62.04	345.92	576.78	667.76	636.76	481.82	185.48	7.26	0	0
83.5	0	0	61.1	346.3	576.95	667.9	636.9	482.05	185.2	7.15	0	0
83.6	0	0	60.16	346.68	577.12	668.04	637.04	482.28	184.92	7.04	0	0
83.7	0	0	59.22	347.06	577.29	668.18	637.18	482.51	184.64	6.93	0	0
83.8	0	0	58.28	347.44	577.46	668.32	637.32	482.74	184.36	6.82	0	0
83.9	0	0	57.34	347.82	577.63	668.46	637.46	482.97	184.08	6.71	0	0
84	0	0	56.4	348.2	577.8	668.6	637.6	483.2	183.8	6.6	0	0
84.1	0	0	55.46	348.58	577.97	668.74	637.74	483.43	183.52	6.49	0	0
84.2	0	0	54.52	348.96	578.14	668.88	637.88	483.66	183.24	6.38	0	0
84.3	0	0	53.58	349.34	578.31	669.02	638.02	483.89	182.96	6.27	0	0
84.4	0	0	52.64	349.72	578.48	669.16	638.16	484.12	182.68	6.16	0	0
84.5	0	0	51.7	350.1	578.65	669.3	638.3	484.35	182.4	6.05	0	0
84.6	0	0	50.76	350.48	578.82	669.44	638.44	484.58	182.12	5.94	0	0
84.7	0	0	49.82	350.86	578.99	669.58	638.58	484.81	181.84	5.83	0	0
84.8	0	0	48.88	351.24	579.16	669.72	638.72	485.04	181.56	5.72	0	0
84.9	0	0	47.94	351.62	579.33	669.86	638.86	485.27	181.28	5.61	0	0
85	0	0	47	352	579.5	670	639	485.5	181	5.5	0	0
85.1	0	0	46.06	352.38	579.67	670.14	639.14	485.73	180.72	5.39	0	0
85.2	0	0	45.12	352.76	579.84	670.28	639.28	485.96	180.44	5.28	0	0
85.3	0	0	44.18	353.14	580.01	670.42	639.42	486.19	180.16	5.17	0	0
85.4	0	0	43.24	353.52	580.18	670.56	639.56	486.42	179.88	5.06	0	0
85.5	0	0	42.3	353.9	580.35	670.7	639.7	486.65	179.6	4.95	0	0
85.6	0	0	41.36	354.28	580.52	670.84	639.84	486.88	179.32	4.84	0	0
85.7	0	0	40.42	354.66	580.69	670.98	639.98	487.11	179.04	4.73	0	0
85.8	0	0	39.48	355.04	580.86	671.12	640.12	487.34	178.76	4.62	0	0
85.9	0	0	38.54	355.42	581.03	671.26	640.26	487.57	178.48	4.51	0	0
86	0	0	37.6	355.8	581.2	671.4	640.4	487.8	178.2	4.4	0	0
86.1	0	0	36.66	356.18	581.37	671.54	640.54	488.03	177.92	4.29	0	0
86.2	0	0	35.72	356.56	581.54	671.68	640.68	488.26	177.64	4.18	0	0
86.3	0	0	34.78	356.94	581.71	671.82	640.82	488.49	177.36	4.07	0	0
86.4	0	0	33.84	357.32	581.88	671.96	640.96	488.72	177.08	3.96	0	0
86.5	0	0	32.9	357.7	582.05	672.1	641.1	488.95	176.8	3.85	0	0
86.6	0	0	31.96	358.08	582.22	672.24	641.24	489.18	176.52	3.74	0	0
86.7	0	0	31.02	358.46	582.39	672.38	641.38	489.41	176.24	3.63	0	0
86.8	0	0	30.08	358.84	582.56	672.52	641.52	489.64	175.96	3.52	0	0
86.9	0	0	29.14	359.22	582.73	672.66	641.66	489.87	175.68	3.41	0	0
87	0	0	28.2	359.6	582.9	672.8	641.8	490.1	175.4	3.3	0	0
87.1	0	0	27.26	359.98	583.07	672.94	641.94	490.33	175.12	3.19	0	0
87.2	0	0	26.32	360.36	583.24	673.08	642.08	490.56	174.84	3.08	0	0
87.3	0	0	25.38	360.74	583.41	673.22	642.22	490.79	174.56	2.97	0	0
87.4	0	0	24.44	361.12	583.58	673.36	642.36	491.02	174.28	2.86	0	0
87.5	0	0	23.5	361.5	583.75	673.5	642.5	491.25	174	2.75	0	0
87.6	0	0	22.56	361.88	583.92	673.64	642.64	491.48	173.72	2.64	0	0
87.7	0	0	21.62	362.26	584.09	673.78	642.78	491.71	173.44	2.53	0	0
87.8	0	0	20.68	362.64	584.26	673.92	642.92	491.94	173.16	2.42	0	0
87.9	0	0	19.74	363.02	584.43	674.06	643.06	492.17	172.88	2.31	0	0
88	0	0	18.8	363.4	584.6	674.2	643.2	492.4	172.6	2.2	0	0
88.1	0	0	17.86	363.78	584.77	674.34	643.34	492.63	172.32	2.09	0	0
88.2	0	0	16.92	364.16	584.94	674.48	643.48	492.86	172.04	1.98	0	0
88.3	0	0	15.98	364.54	585.11	674.62	643.62	493.09	171.76	1.87	0	0
88.4	0	0	15.04	364.92	585.28	674.76	643.76	493.32	171.48	1.76	0	0
88.5	0	0	14.1	365.3	585.45	674.9	643.9	493.55	171.2	1.65	0	0
88.6	0	0	13.16	365.68	585.62	675.04	644.04	493.78	170.92	1.54	0	0
88.7	0	0	12.22	366.06	585.79	675.18	644.18	494.01	170.64	1.43	0	0
88.8	0	0	11.28	366.44	585.96	675.32	644.32	494.24	170.36	1.32	0	0
88.9	0	0	10.34	366.82	586.13	675.46	644.46	494.47	170.08	1.21	0	0
89	0	0	9.4	367.2	586.3	675.6	644.6	494.7	169.8	1.1	0	0
89.1	0	0	8.46	367.58	586.47	675.74	644.74	494.93	169.52	0.99	0	0
89.2	0	0	7.52	367.96	586.64	675.88	644.88	495.16	169.24	0.88	0	0
89.3	0	0	6.58	368.34	586.81	676.02	645.02	495.39	168.96	0.77	0	0
89.4	0	0	5.64	368.72	586.98	676.16	645.16	495.62	168.68	0.66	0	0
89.5	0	0	4.7	369.1	587.15	676.3	645.3	495.85	168.4	0.55	0	0
89.6	0	0	3.76	369.48	587.32	676.44	645.44	496.08	168.12	0.44	0	0
89.7	0	0	2.82	369.86	587.49	676.58	645.58	496.31	167.84	0.33	0	0
89.8	0	0	1.88	370.24	587.66	676.72	645.72	496.54	167.56	0.22	0	0
89.9	0	0	0.94	370.62	587.83	676.86	645.86	496.77	167.28	0.11	0	0
