id	Jan	Feb	Mar	April	May	June	Jul	Aug	Sept	Oct	Nov	Dec
0	342.9	360.1	369	363.93	349	337	343	357	368	365.05	349.1	337.05
0.1	342.49865	359.8655	368.9594	364.100488	349.33445	337.42445	343.3596	357.25445	368.07435	364.904925	348.7556	336.620175
0.2	342.0966	359.63	368.9176	364.269812	349.6678	337.8478	343.7184	357.5078	368.1474	364.7587	348.4104	336.1897
0.3	341.69385	359.3935	368.8746	364.437972	350.00005	338.27005	344.0764	357.76005	368.21915	364.611325	348.0644	335.758575
0.4	341.2904	359.156	368.8304	364.604968	350.3312	338.6912	344.4336	358.0112	368.2896	364.4628	347.7176	335.3268
0.5	340.88625	358.9175	368.785	364.7708	350.66125	339.11125	344.79	358.26125	368.35875	364.313125	347.37	334.894375
0.6	340.4814	358.678	368.7384	364.935468	350.9902	339.5302	345.1456	358.5102	368.4266	364.1623	347.0216	334.4613
0.7	340.07585	358.4375	368.6906	365.098972	351.31805	339.94805	345.5004	358.75805	368.49315	364.010325	346.6724	334.027575
0.8	339.6696	358.196	368.6416	365.261312	351.6448	340.3648	345.8544	359.0048	368.5584	363.8572	346.3224	333.5932
0.9	339.26265	357.9535	368.5914	365.422488	351.97045	340.78045	346.2076	359.25045	368.62235	363.702925	345.9716	333.158175
1	338.855	357.71	368.54	365.5825	352.295	341.195	346.56	359.495	368.685	363.5475	345.62	332.7225
1.1	338.44665	357.4655	368.4874	365.741348	352.61845	341.60845	346.9116	359.73845	368.74635	363.390925	345.2676	332.286175
1.2	338.0376	357.22	368.4336	365.899032	352.9408	342.0208	347.2624	359.9808	368.8064	363.2332	344.9144	331.8492
1.3	337.62785	356.9735	368.3786	366.055552	353.26205	342.43205	347.6124	360.22205	368.86515	363.074325	344.5604	331.411575
1.4	337.2174	356.726	368.3224	366.210908	353.5822	342.8422	347.9616	360.4622	368.9226	362.9143	344.2056	330.9733
1.5	336.80625	356.4775	368.265	366.3651	353.90125	343.25125	348.31	360.70125	368.97875	362.753125	343.85	330.534375
1.6	336.3944	356.228	368.2064	366.518128	354.2192	343.6592	348.6576	360.9392	369.0336	362.5908	343.4936	330.0948
1.7	335.98185	355.9775	368.1466	366.669992	354.53605	344.06605	349.0044	361.17605	369.08715	362.427325	343.1364	329.654575
1.8	335.5686	355.726	368.0856	366.820692	354.8518	344.4718	349.3504	361.4118	369.1394	362.2627	342.7784	329.2137
1.9	335.15465	355.4735	368.0234	366.970228	355.16645	344.87645	349.6956	361.64645	369.19035	362.096925	342.4196	328.772175
2	334.74	355.22	367.96	367.1186	355.48	345.28	350.04	361.88	369.24	361.93	342.06	328.33
2.1	334.32465	354.9655	367.8954	367.265808	355.79245	345.68245	350.3836	362.11245	369.28835	361.761925	341.6996	327.887175
2.2	333.9086	354.71	367.8296	367.411852	356.1038	346.0838	350.7264	362.3438	369.3354	361.5927	341.3384	327.4437
2.3	333.49185	354.4535	367.7626	367.556732	356.41405	346.48405	351.0684	362.57405	369.38115	361.422325	340.9764	326.999575
2.4	333.0744	354.196	367.6944	367.700448	356.7232	346.8832	351.4096	362.8032	369.4256	361.2508	340.6136	326.5548
2.5	332.65625	353.9375	367.625	367.843	357.03125	347.28125	351.75	363.03125	369.46875	361.078125	340.25	326.109375
2.6	332.2374	353.678	367.5544	367.984388	357.3382	347.6782	352.0896	363.2582	369.5106	360.9043	339.8856	325.6633
2.7	331.81785	353.4175	367.4826	368.124612	357.64405	348.07405	352.4284	363.48405	369.55115	360.729325	339.5204	325.216575
2.8	331.3976	353.156	367.4096	368.263672	357.9488	348.4688	352.7664	363.7088	369.5904	360.5532	339.1544	324.7692
2.9	330.97665	352.8935	367.3354	368.401568	358.25245	348.86245	353.1036	363.93245	369.62835	360.375925	338.7876	324.321175
3	330.555	352.63	367.26	368.5383	358.555	349.255	353.44	364.155	369.665	360.1975	338.42	323.8725
3.1	330.13265	352.3655	367.1834	368.673868	358.85645	349.64645	353.7756	364.37645	369.70035	360.017925	338.0516	323.423175
3.2	329.7096	352.1	367.1056	368.808272	359.1568	350.0368	354.1104	364.5968	369.7344	359.8372	337.6824	322.9732
3.3	329.28585	351.8335	367.0266	368.941512	359.45605	350.42605	354.4444	364.81605	369.76715	359.655325	337.3124	322.522575
3.4	328.8614	351.566	366.9464	369.073588	359.7542	350.8142	354.7776	365.0342	369.7986	359.4723	336.9416	322.0713
3.5	328.43625	351.2975	366.865	369.2045	360.05125	351.20125	355.11	365.25125	369.82875	359.288125	336.57	321.619375
3.6	328.0104	351.028	366.7824	369.334248	360.3472	351.5872	355.4416	365.4672	369.8576	359.1028	336.1976	321.1668
3.7	327.58385	350.7575	366.6986	369.462832	360.64205	351.97205	355.7724	365.68205	369.88515	358.916325	335.8244	320.713575
3.8	327.1566	350.486	366.6136	369.590252	360.9358	352.3558	356.1024	365.8958	369.9114	358.7287	335.4504	320.2597
3.9	326.72865	350.2135	366.5274	369.716508	361.22845	352.73845	356.4316	366.10845	369.93635	358.539925	335.0756	319.805175
4	326.3	349.94	366.44	369.8416	361.52	353.12	356.76	366.32	369.96	358.35	334.7	319.35
4.1	325.87065	349.6655	366.3514	369.965528	361.81045	353.50045	357.0876	366.53045	369.98235	358.158925	334.3236	318.894175
4.2	325.4406	349.39	366.2616	370.088292	362.0998	353.8798	357.4144	366.7398	370.0034	357.9667	333.9464	318.4377
4.3	325.00985	349.1135	366.1706	370.209892	362.38805	354.25805	357.7404	366.94805	370.02315	357.773325	333.5684	317.980575
4.4	324.5784	348.836	366.0784	370.330328	362.6752	354.6352	358.0656	367.1552	370.0416	357.5788	333.1896	317.5228
4.5	324.14625	348.5575	365.985	370.4496	362.96125	355.01125	358.39	367.36125	370.05875	357.383125	332.81	317.064375
4.6	323.7134	348.278	365.8904	370.567708	363.2462	355.3862	358.7136	367.5662	370.0746	357.1863	332.4296	316.6053
4.7	323.27985	347.9975	365.7946	370.684652	363.53005	355.76005	359.0364	367.77005	370.08915	356.988325	332.0484	316.145575
4.8	322.8456	347.716	365.6976	370.800432	363.8128	356.1328	359.3584	367.9728	370.1024	356.7892	331.6664	315.6852
4.9	322.41065	347.4335	365.5994	370.915048	364.09445	356.50445	359.6796	368.17445	370.11435	356.588925	331.2836	315.224175
5	321.975	347.15	365.5	371.0285	364.375	356.875	360	368.375	370.125	356.3875	330.9	314.7625
5.1	321.53865	346.8655	365.3994	371.140788	364.65445	357.24445	360.3196	368.57445	370.13435	356.184925	330.5156	314.300175
5.2	321.1016	346.58	365.2976	371.251912	364.9328	357.6128	360.6384	368.7728	370.1424	355.9812	330.1304	313.8372
5.3	320.66385	346.2935	365.1946	371.361872	365.21005	357.98005	360.9564	368.97005	370.14915	355.776325	329.7444	313.373575
5.4	320.2254	346.006	365.0904	371.470668	365.4862	358.3462	361.2736	369.1662	370.1546	355.5703	329.3576	312.9093
5.5	319.78625	345.7175	364.985	371.5783	365.76125	358.71125	361.59	369.36125	370.15875	355.363125	328.97	312.444375
5.6	319.3464	345.428	364.8784	371.684768	366.0352	359.0752	361.9056	369.5552	370.1616	355.1548	328.5816	311.9788
5.7	318.90585	345.1375	364.7706	371.790072	366.30805	359.43805	362.2204	369.74805	370.16315	354.945325	328.1924	311.512575
5.8	318.4646	344.846	364.6616	371.894212	366.5798	359.7998	362.5344	369.9398	370.1634	354.7347	327.8024	311.0457
5.9	318.02265	344.5535	364.5514	371.997188	366.85045	360.16045	362.8476	370.13045	370.16235	354.522925	327.4116	310.578175
6	317.58	344.26	364.44	372.099	367.12	360.52	363.16	370.32	370.16	354.31	327.02	310.11
6.1	317.13665	343.9655	364.3274	372.199648	367.38845	360.87845	363.4716	370.50845	370.15635	354.095925	326.6276	309.641175
6.2	316.6926	343.67	364.2136	372.299132	367.6558	361.2358	363.7824	370.6958	370.1514	353.8807	326.2344	309.1717
6.3	316.24785	343.3735	364.0986	372.397452	367.92205	361.59205	364.0924	370.88205	370.14515	353.664325	325.8404	308.701575
6.4	315.8024	343.076	363.9824	372.494608	368.1872	361.9472	364.4016	371.0672	370.1376	353.4468	325.4456	308.2308
6.5	315.35625	342.7775	363.865	372.5906	368.45125	362.30125	364.71	371.25125	370.12875	353.228125	325.05	307.759375
6.6	314.9094	342.478	363.7464	372.685428	368.7142	362.6542	365.0176	371.4342	370.1186	353.0083	324.6536	307.2873
6.7	314.46185	342.1775	363.6266	372.779092	368.97605	363.00605	365.3244	371.61605	370.10715	352.787325	324.2564	306.814575
6.8	314.0136	341.876	363.5056	372.871592	369.2368	363.3568	365.6304	371.7968	370.0944	352.5652	323.8584	306.3412
6.9	313.56465	341.5735	363.3834	372.962928	369.49645	363.70645	365.9356	371.97645	370.08035	352.341925	323.4596	305.867175
7	313.115	341.27	363.26	373.0531	369.755	364.055	366.24	372.155	370.065	352.1175	323.06	305.3925
7.1	312.66465	340.9655	363.1354	373.142108	370.01245	364.40245	366.5436	372.33245	370.04835	351.891925	322.6596	304.917175
7.2	312.2136	340.66	363.0096	373.229952	370.2688	364.7488	366.8464	372.5088	370.0304	351.6652	322.2584	304.4412
7.3	311.76185	340.3535	362.8826	373.316632	370.52405	365.09405	367.1484	372.68405	370.01115	351.437325	321.8564	303.964575
7.4	311.3094	340.046	362.7544	373.402148	370.7782	365.4382	367.4496	372.8582	369.9906	351.2083	321.4536	303.4873
7.5	310.85625	339.7375	362.625	373.4865	371.03125	365.78125	367.75	373.03125	369.96875	350.978125	321.05	303.009375
7.6	310.4024	339.428	362.4944	373.569688	371.2832	366.1232	368.0496	373.2032	369.9456	350.7468	320.6456	302.5308
7.7	309.94785	339.1175	362.3626	373.651712	371.53405	366.46405	368.3484	373.37405	369.92115	350.514325	320.2404	302.051575
7.8	309.4926	338.806	362.2296	373.732572	371.7838	366.8038	368.6464	373.5438	369.8954	350.2807	319.8344	301.5717
7.9	309.03665	338.4935	362.0954	373.812268	372.03245	367.14245	368.9436	373.71245	369.86835	350.045925	319.4276	301.091175
8	308.58	338.18	361.96	373.8908	372.28	367.48	369.24	373.88	369.84	349.81	319.02	300.61
8.1	308.12265	337.8655	361.8234	373.968168	372.52645	367.81645	369.5356	374.04645	369.81035	349.572925	318.6116	300.128175
8.2	307.6646	337.55	361.6856	374.044372	372.7718	368.1518	369.8304	374.2118	369.7794	349.3347	318.2024	299.6457
8.3	307.20585	337.2335	361.5466	374.119412	373.01605	368.48605	370.1244	374.37605	369.74715	349.095325	317.7924	299.162575
8.4	306.7464	336.916	361.4064	374.193288	373.2592	368.8192	370.4176	374.5392	369.7136	348.8548	317.3816	298.6788
8.5	306.28625	336.5975	361.265	374.266	373.50125	369.15125	370.71	374.70125	369.67875	348.613125	316.97	298.194375
8.6	305.8254	336.278	361.1224	374.337548	373.7422	369.4822	371.0016	374.8622	369.6426	348.3703	316.5576	297.7093
8.7	305.36385	335.9575	360.9786	374.407932	373.98205	369.81205	371.2924	375.02205	369.60515	348.126325	316.1444	297.223575
8.8	304.9016	335.636	360.8336	374.477152	374.2208	370.1408	371.5824	375.1808	369.5664	347.8812	315.7304	296.7372
8.9	304.43865	335.3135	360.6874	374.545208	374.45845	370.46845	371.8716	375.33845	369.52635	347.634925	315.3156	296.250175
9	303.975	334.99	360.54	374.6121	374.695	370.795	372.16	375.495	369.485	347.3875	314.9	295.7625
9.1	303.51065	334.6655	360.3914	374.677828	374.93045	371.12045	372.4476	375.65045	369.44235	347.138925	314.4836	295.274175
9.2	303.0456	334.34	360.2416	374.742392	375.1648	371.4448	372.7344	375.8048	369.3984	346.8892	314.0664	294.7852
9.3	302.57985	334.0135	360.0906	374.805792	375.39805	371.76805	373.0204	375.95805	369.35315	346.638325	313.6484	294.295575
9.4	302.1134	333.686	359.9384	374.868028	375.6302	372.0902	373.3056	376.1102	369.3066	346.3863	313.2296	293.8053
9.5	301.64625	333.3575	359.785	374.9291	375.86125	372.41125	373.59	376.26125	369.25875	346.133125	312.81	293.314375
9.6	301.1784	333.028	359.6304	374.989008	376.0912	372.7312	373.8736	376.4112	369.2096	345.8788	312.3896	292.8228
9.7	300.70985	332.6975	359.4746	375.047752	376.32005	373.05005	374.1564	376.56005	369.15915	345.623325	311.9684	292.330575
9.8	300.2406	332.366	359.3176	375.105332	376.5478	373.3678	374.4384	376.7078	369.1074	345.3667	311.5464	291.8377
9.9	299.77065	332.0335	359.1594	375.161748	376.77445	373.68445	374.7196	376.85445	369.05435	345.108925	311.1236	291.344175
10	299.3	331.7	359	375.217	377	374	375	377	369	344.85	310.7	290.85
10.1	298.82865	331.3655	358.8394	375.271088	377.22445	374.31445	375.2796	377.14445	368.94435	344.589925	310.2756	290.355175
10.2	298.3566	331.03	358.6776	375.324012	377.4478	374.6278	375.5584	377.2878	368.8874	344.3287	309.8504	289.8597
10.3	297.88385	330.6935	358.5146	375.375772	377.67005	374.94005	375.8364	377.43005	368.82915	344.066325	309.4244	289.363575
10.4	297.4104	330.356	358.3504	375.426368	377.8912	375.2512	376.1136	377.5712	368.7696	343.8028	308.9976	288.8668
10.5	296.93625	330.0175	358.185	375.4758	378.11125	375.56125	376.39	377.71125	368.70875	343.538125	308.57	288.369375
10.6	296.4614	329.678	358.0184	375.524068	378.3302	375.8702	376.6656	377.8502	368.6466	343.2723	308.1416	287.8713
10.7	295.98585	329.3375	357.8506	375.571172	378.54805	376.17805	376.9404	377.98805	368.58315	343.005325	307.7124	287.372575
10.8	295.5096	328.996	357.6816	375.617112	378.7648	376.4848	377.2144	378.1248	368.5184	342.7372	307.2824	286.8732
10.9	295.03265	328.6535	357.5114	375.661888	378.98045	376.79045	377.4876	378.26045	368.45235	342.467925	306.8516	286.373175
11	294.555	328.31	357.34	375.7055	379.195	377.095	377.76	378.395	368.385	342.1975	306.42	285.8725
11.1	294.07665	327.9655	357.1674	375.747948	379.40845	377.39845	378.0316	378.52845	368.31635	341.925925	305.9876	285.371175
11.2	293.5976	327.62	356.9936	375.789232	379.6208	377.7008	378.3024	378.6608	368.2464	341.6532	305.5544	284.8692
11.3	293.11785	327.2735	356.8186	375.829352	379.83205	378.00205	378.5724	378.79205	368.17515	341.379325	305.1204	284.366575
11.4	292.6374	326.926	356.6424	375.868308	380.0422	378.3022	378.8416	378.9222	368.1026	341.1043	304.6856	283.8633
11.5	292.15625	326.5775	356.465	375.9061	380.25125	378.60125	379.11	379.05125	368.02875	340.828125	304.25	283.359375
11.6	291.6744	326.228	356.2864	375.942728	380.4592	378.8992	379.3776	379.1792	367.9536	340.5508	303.8136	282.8548
11.7	291.19185	325.8775	356.1066	375.978192	380.66605	379.19605	379.6444	379.30605	367.87715	340.272325	303.3764	282.349575
11.8	290.7086	325.526	355.9256	376.012492	380.8718	379.4918	379.9104	379.4318	367.7994	339.9927	302.9384	281.8437
11.9	290.22465	325.1735	355.7434	376.045628	381.07645	379.78645	380.1756	379.55645	367.72035	339.711925	302.4996	281.337175
12	289.74	324.82	355.56	376.0776	381.28	380.08	380.44	379.68	367.64	339.43	302.06	280.83
12.1	289.25465	324.4655	355.3754	376.108408	381.48245	380.37245	380.7036	379.80245	367.55835	339.146925	301.6196	280.322175
12.2	288.7686	324.11	355.1896	376.138052	381.6838	380.6638	380.9664	379.9238	367.4754	338.8627	301.1784	279.8137
12.3	288.28185	323.7535	355.0026	376.166532	381.88405	380.95405	381.2284	380.04405	367.39115	338.577325	300.7364	279.304575
12.4	287.7944	323.396	354.8144	376.193848	382.0832	381.2432	381.4896	380.1632	367.3056	338.2908	300.2936	278.7948
12.5	287.30625	323.0375	354.625	376.22	382.28125	381.53125	381.75	380.28125	367.21875	338.003125	299.85	278.284375
12.6	286.8174	322.678	354.4344	376.244988	382.4782	381.8182	382.0096	380.3982	367.1306	337.7143	299.4056	277.7733
12.7	286.32785	322.3175	354.2426	376.268812	382.67405	382.10405	382.2684	380.51405	367.04115	337.424325	298.9604	277.261575
12.8	285.8376	321.956	354.0496	376.291472	382.8688	382.3888	382.5264	380.6288	366.9504	337.1332	298.5144	276.7492
12.9	285.34665	321.5935	353.8554	376.312968	383.06245	382.67245	382.7836	380.74245	366.85835	336.840925	298.0676	276.236175
13	284.855	321.23	353.66	376.3333	383.255	382.955	383.04	380.855	366.765	336.5475	297.62	275.7225
13.1	284.36265	320.8655	353.4634	376.352468	383.44645	383.23645	383.2956	380.96645	366.67035	336.252925	297.1716	275.208175
13.2	283.8696	320.5	353.2656	376.370472	383.6368	383.5168	383.5504	381.0768	366.5744	335.9572	296.7224	274.6932
13.3	283.37585	320.1335	353.0666	376.387312	383.82605	383.79605	383.8044	381.18605	366.47715	335.660325	296.2724	274.177575
13.4	282.8814	319.766	352.8664	376.402988	384.0142	384.0742	384.0576	381.2942	366.3786	335.3623	295.8216	273.6613
13.5	282.38625	319.3975	352.665	376.4175	384.20125	384.35125	384.31	381.40125	366.27875	335.063125	295.37	273.144375
13.6	281.8904	319.028	352.4624	376.430848	384.3872	384.6272	384.5616	381.5072	366.1776	334.7628	294.9176	272.6268
13.7	281.39385	318.6575	352.2586	376.443032	384.57205	384.90205	384.8124	381.61205	366.07515	334.461325	294.4644	272.108575
13.8	280.8966	318.286	352.0536	376.454052	384.7558	385.1758	385.0624	381.7158	365.9714	334.1587	294.0104	271.5897
13.9	280.39865	317.9135	351.8474	376.463908	384.93845	385.44845	385.3116	381.81845	365.86635	333.854925	293.5556	271.070175
14	279.9	317.54	351.64	376.4726	385.12	385.72	385.56	381.92	365.76	333.55	293.1	270.55
14.1	279.40065	317.1655	351.4314	376.480128	385.30045	385.99045	385.8076	382.02045	365.65235	333.243925	292.6436	270.029175
14.2	278.9006	316.79	351.2216	376.486492	385.4798	386.2598	386.0544	382.1198	365.5434	332.9367	292.1864	269.5077
14.3	278.39985	316.4135	351.0106	376.491692	385.65805	386.52805	386.3004	382.21805	365.43315	332.628325	291.7284	268.985575
14.4	277.8984	316.036	350.7984	376.495728	385.8352	386.7952	386.5456	382.3152	365.3216	332.3188	291.2696	268.4628
14.5	277.39625	315.6575	350.585	376.4986	386.01125	387.06125	386.79	382.41125	365.20875	332.008125	290.81	267.939375
14.6	276.8934	315.278	350.3704	376.500308	386.1862	387.3262	387.0336	382.5062	365.0946	331.6963	290.3496	267.4153
14.7	276.38985	314.8975	350.1546	376.500852	386.36005	387.59005	387.2764	382.60005	364.97915	331.383325	289.8884	266.890575
14.8	275.8856	314.516	349.9376	376.500232	386.5328	387.8528	387.5184	382.6928	364.8624	331.0692	289.4264	266.3652
14.9	275.38065	314.1335	349.7194	376.498448	386.70445	388.11445	387.7596	382.78445	364.74435	330.753925	288.9636	265.839175
15	274.875	313.75	349.5	376.4955	386.875	388.375	388	382.875	364.625	330.4375	288.5	265.3125
15.1	274.36865	313.3655	349.2794	376.491388	387.04445	388.63445	388.2396	382.96445	364.50435	330.119925	288.0356	264.785175
15.2	273.8616	312.98	349.0576	376.486112	387.2128	388.8928	388.4784	383.0528	364.3824	329.8012	287.5704	264.2572
15.3	273.35385	312.5935	348.8346	376.479672	387.38005	389.15005	388.7164	383.14005	364.25915	329.481325	287.1044	263.728575
15.4	272.8454	312.206	348.6104	376.472068	387.5462	389.4062	388.9536	383.2262	364.1346	329.1603	286.6376	263.1993
15.5	272.33625	311.8175	348.385	376.4633	387.71125	389.66125	389.19	383.31125	364.00875	328.838125	286.17	262.669375
15.6	271.8264	311.428	348.1584	376.453368	387.8752	389.9152	389.4256	383.3952	363.8816	328.5148	285.7016	262.1388
15.7	271.31585	311.0375	347.9306	376.442272	388.03805	390.16805	389.6604	383.47805	363.75315	328.190325	285.2324	261.607575
15.8	270.8046	310.646	347.7016	376.430012	388.1998	390.4198	389.8944	383.5598	363.6234	327.8647	284.7624	261.0757
15.9	270.29265	310.2535	347.4714	376.416588	388.36045	390.67045	390.1276	383.64045	363.49235	327.537925	284.2916	260.543175
16	269.78	309.86	347.24	376.402	388.52	390.92	390.36	383.72	363.36	327.21	283.82	260.01
16.1	269.26665	309.4655	347.0074	376.386248	388.67845	391.16845	390.5916	383.79845	363.22635	326.880925	283.3476	259.476175
16.2	268.7526	309.07	346.7736	376.369332	388.8358	391.4158	390.8224	383.8758	363.0914	326.5507	282.8744	258.9417
16.3	268.23785	308.6735	346.5386	376.351252	388.99205	391.66205	391.0524	383.95205	362.95515	326.219325	282.4004	258.406575
16.4	267.7224	308.276	346.3024	376.332008	389.1472	391.9072	391.2816	384.0272	362.8176	325.8868	281.9256	257.8708
16.5	267.20625	307.8775	346.065	376.3116	389.30125	392.15125	391.51	384.10125	362.67875	325.553125	281.45	257.334375
16.6	266.6894	307.478	345.8264	376.290028	389.4542	392.3942	391.7376	384.1742	362.5386	325.2183	280.9736	256.7973
16.7	266.17185	307.0775	345.5866	376.267292	389.60605	392.63605	391.9644	384.24605	362.39715	324.882325	280.4964	256.259575
16.8	265.6536	306.676	345.3456	376.243392	389.7568	392.8768	392.1904	384.3168	362.2544	324.5452	280.0184	255.7212
16.9	265.13465	306.2735	345.1034	376.218328	389.90645	393.11645	392.4156	384.38645	362.11035	324.206925	279.5396	255.182175
17	264.615	305.87	344.86	376.1921	390.055	393.355	392.64	384.455	361.965	323.8675	279.06	254.6425
17.1	264.09465	305.4655	344.6154	376.164708	390.20245	393.59245	392.8636	384.52245	361.81835	323.526925	278.5796	254.102175
17.2	263.5736	305.06	344.3696	376.136152	390.3488	393.8288	393.0864	384.5888	361.6704	323.1852	278.0984	253.5612
17.3	263.05185	304.6535	344.1226	376.106432	390.49405	394.06405	393.3084	384.65405	361.52115	322.842325	277.6164	253.019575
17.4	262.5294	304.246	343.8744	376.075548	390.6382	394.2982	393.5296	384.7182	361.3706	322.4983	277.1336	252.4773
17.5	262.00625	303.8375	343.625	376.0435	390.78125	394.53125	393.75	384.78125	361.21875	322.153125	276.65	251.934375
17.6	261.4824	303.428	343.3744	376.010288	390.9232	394.7632	393.9696	384.8432	361.0656	321.8068	276.1656	251.3908
17.7	260.95785	303.0175	343.1226	375.975912	391.06405	394.99405	394.1884	384.90405	360.91115	321.459325	275.6804	250.846575
17.8	260.4326	302.606	342.8696	375.940372	391.2038	395.2238	394.4064	384.9638	360.7554	321.1107	275.1944	250.3017
17.9	259.90665	302.1935	342.6154	375.903668	391.34245	395.45245	394.6236	385.02245	360.59835	320.760925	274.7076	249.756175
18	259.38	301.78	342.36	375.8658	391.48	395.68	394.84	385.08	360.44	320.41	274.22	249.21
18.1	258.85265	301.3655	342.1034	375.826768	391.61645	395.90645	395.0556	385.13645	360.28035	320.057925	273.7316	248.663175
18.2	258.3246	300.95	341.8456	375.786572	391.7518	396.1318	395.2704	385.1918	360.1194	319.7047	273.2424	248.1157
18.3	257.79585	300.5335	341.5866	375.745212	391.88605	396.35605	395.4844	385.24605	359.95715	319.350325	272.7524	247.567575
18.4	257.2664	300.116	341.3264	375.702688	392.0192	396.5792	395.6976	385.2992	359.7936	318.9948	272.2616	247.0188
18.5	256.73625	299.6975	341.065	375.659	392.15125	396.80125	395.91	385.35125	359.62875	318.638125	271.77	246.469375
18.6	256.2054	299.278	340.8024	375.614148	392.2822	397.0222	396.1216	385.4022	359.4626	318.2803	271.2776	245.9193
18.7	255.67385	298.8575	340.5386	375.568132	392.41205	397.24205	396.3324	385.45205	359.29515	317.921325	270.7844	245.368575
18.8	255.1416	298.436	340.2736	375.520952	392.5408	397.4608	396.5424	385.5008	359.1264	317.5612	270.2904	244.8172
18.9	254.60865	298.0135	340.0074	375.472608	392.66845	397.67845	396.7516	385.54845	358.95635	317.199925	269.7956	244.265175
19	254.075	297.59	339.74	375.4231	392.795	397.895	396.96	385.595	358.785	316.8375	269.3	243.7125
19.1	253.54065	297.1655	339.4714	375.372428	392.92045	398.11045	397.1676	385.64045	358.61235	316.473925	268.8036	243.159175
19.2	253.0056	296.74	339.2016	375.320592	393.0448	398.3248	397.3744	385.6848	358.4384	316.1092	268.3064	242.6052
19.3	252.46985	296.3135	338.9306	375.267592	393.16805	398.53805	397.5804	385.72805	358.26315	315.743325	267.8084	242.050575
19.4	251.9334	295.886	338.6584	375.213428	393.2902	398.7502	397.7856	385.7702	358.0866	315.3763	267.3096	241.4953
19.5	251.39625	295.4575	338.385	375.1581	393.41125	398.96125	397.99	385.81125	357.90875	315.008125	266.81	240.939375
19.6	250.8584	295.028	338.1104	375.101608	393.5312	399.1712	398.1936	385.8512	357.7296	314.6388	266.3096	240.3828
19.7	250.31985	294.5975	337.8346	375.043952	393.65005	399.38005	398.3964	385.89005	357.54915	314.268325	265.8084	239.825575
19.8	249.7806	294.166	337.5576	374.985132	393.7678	399.5878	398.5984	385.9278	357.3674	313.8967	265.3064	239.2677
19.9	249.24065	293.7335	337.2794	374.925148	393.88445	399.79445	398.7996	385.96445	357.18435	313.523925	264.8036	238.709175
20	248.7	293.3	337	374.864	394	400	399	386	357.1	313.15	264.3	238.15
20.1	248.15865	292.8655	336.7194	374.801688	394.11445	400.20445	399.1695	386.03445	356.9055	312.774925	263.7956	237.590175
20.2	247.6166	292.43	336.4376	374.738212	394.2278	400.4078	399.338	386.0678	356.71	312.3987	263.2904	237.0297
20.3	247.07385	291.9935	336.1546	374.673572	394.34005	400.61005	399.5055	386.10005	356.5135	312.021325	262.7844	236.468575
20.4	246.5304	291.556	335.8704	374.607768	394.4512	400.8112	399.672	386.1312	356.316	311.6428	262.2776	235.9068
20.5	245.98625	291.1175	335.585	374.5408	394.56125	401.01125	399.8375	386.16125	356.1175	311.263125	261.77	235.344375
20.6	245.4414	290.678	335.2984	374.472668	394.6702	401.2102	400.002	386.1902	355.918	310.8823	261.2616	234.7813
20.7	244.89585	290.2375	335.0106	374.403372	394.77805	401.40805	400.1655	386.21805	355.7175	310.500325	260.7524	234.217575
20.8	244.3496	289.796	334.7216	374.332912	394.8848	401.6048	400.328	386.2448	355.516	310.1172	260.2424	233.6532
20.9	243.80265	289.3535	334.4314	374.261288	394.99045	401.80045	400.4895	386.27045	355.3135	309.732925	259.7316	233.088175
21	243.255	288.91	334.14	374.1885	395.095	401.995	400.65	386.295	355.11	309.3475	259.22	232.5225
21.1	242.70665	288.4655	333.8474	374.114548	395.19845	402.18845	400.8095	386.31845	354.9055	308.960925	258.7076	231.956175
21.2	242.1576	288.02	333.5536	374.039432	395.3008	402.3808	400.968	386.3408	354.7	308.5732	258.1944	231.3892
21.3	241.60785	287.5735	333.2586	373.963152	395.40205	402.57205	401.1255	386.36205	354.4935	308.184325	257.6804	230.821575
21.4	241.0574	287.126	332.9624	373.885708	395.5022	402.7622	401.282	386.3822	354.286	307.7943	257.1656	230.2533
21.5	240.50625	286.6775	332.665	373.8071	395.60125	402.95125	401.4375	386.40125	354.0775	307.403125	256.65	229.684375
21.6	239.9544	286.228	332.3664	373.727328	395.6992	403.1392	401.592	386.4192	353.868	307.0108	256.1336	229.1148
21.7	239.40185	285.7775	332.0666	373.646392	395.79605	403.32605	401.7455	386.43605	353.6575	306.617325	255.6164	228.544575
21.8	238.8486	285.326	331.7656	373.564292	395.8918	403.5118	401.898	386.4518	353.446	306.2227	255.0984	227.9737
21.9	238.29465	284.8735	331.4634	373.481028	395.98645	403.69645	402.0495	386.46645	353.2335	305.826925	254.5796	227.402175
22	237.74	284.42	331.16	373.3966	396.08	403.88	402.2	386.48	353.02	305.43	254.06	226.83
22.1	237.18465	283.9655	330.8554	373.311008	396.17245	404.06245	402.3495	386.49245	352.8055	305.031925	253.5396	226.257175
22.2	236.6286	283.51	330.5496	373.224252	396.2638	404.2438	402.498	386.5038	352.59	304.6327	253.0184	225.6837
22.3	236.07185	283.0535	330.2426	373.136332	396.35405	404.42405	402.6455	386.51405	352.3735	304.232325	252.4964	225.109575
22.4	235.5144	282.596	329.9344	373.047248	396.4432	404.6032	402.792	386.5232	352.156	303.8308	251.9736	224.5348
